"","dependent.var","independent.var","independent.var.value","dependent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"11121","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","6. Checkpoints or roadblocks ",0,NA,0,0,NA,NA
"1297","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","6. Checkpoints or roadblocks ",0,NA,0,0,NA,NA
"1354","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","7. Presence of explosive hazards",0,NA,0,0,NA,NA
"1450","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","7. Presence of explosive hazards",0,NA,0,0,NA,NA
"1543","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","Other (please specify)",0,NA,0,0,NA,NA
"1640","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","Other (please specify)",0.032258064516129,NA,0.00413575857443302,0.060380370457825,NA,NA
"1734","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","Don't know",0,NA,0,0,NA,NA
"1832","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","Don't know",0.00645161290322581,NA,0,0.0191948762261305,NA,NA
"1929","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Female","Prefer not to answer",0,NA,0,0,NA,NA
"2023","In the last year, did you face any barriers to receiving humanitarian assistance?","For enumerator:
What is the sex of the respondent?","Male","Prefer not to answer",0,NA,0,0,NA,NA
"1298","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?","For enumerator:
What is the sex of the respondent?","Female","6. Mixed (cash and in-kind)",1,NA,1,1,NA,NA
"2207","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?","For enumerator:
What is the sex of the respondent?","Male","4. Cash via e-transfer ",0.00645161290322581,NA,-0.00629165041967886,0.0191948762261305,NA,NA
"3170","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?","For enumerator:
What is the sex of the respondent?","Male","2. Cash in hand",0.251612903225806,NA,0.182544153419563,0.320681653032049,NA,NA
"4140","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?","For enumerator:
What is the sex of the respondent?","Male","8. Do not want to receive assistance",0.387096774193548,NA,0.309568926969242,0.464624621417855,NA,NA
"5111","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?","For enumerator:
What is the sex of the respondent?","Male","1. In-kind (house repairs, construction materials, NFIs, etc.)",0.0193548387096774,NA,-0.00257334789156333,0.0412830253109182,NA,NA
"6103","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?","For enumerator:
What is the sex of the respondent?","Male","6. Mixed (cash and in-kind)",0.296774193548387,NA,0.224061126821033,0.369487260275741,NA,NA
"795","If you were to receive assistance in the future, what kind of assistance would you prefer to receive?","For enumerator:
What is the sex of the respondent?","Male","7. Services (e.g., health care, education, PSS, GBV, case management, etc)",0.0387096774193548,NA,0.00800609461470173,0.069413260224008,NA,NA
"1299","If you would prefer to receive in-kind assistance, what type of in-kind assistance would you like to receive?","For enumerator:
What is the sex of the respondent?","Male","1. Non-food household items (blankets, mattresses, kitchen sets, etc.)",0.666666666666667,NA,0.0133453384866489,1.31998799484668,NA,NA
"2208","If you would prefer to receive in-kind assistance, what type of in-kind assistance would you like to receive?","For enumerator:
What is the sex of the respondent?","Male","3. Repairs/rehab work in the shelter",0.333333333333333,NA,-0.319987994846685,0.986654661513351,NA,NA
"1300","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?","For enumerator:
What is the sex of the respondent?","Female","6. Charity organization",1,NA,1,1,NA,NA
"2209","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?","For enumerator:
What is the sex of the respondent?","Male","6. Charity organization",0.148387096774194,NA,0.091806023593276,0.204968169955111,NA,NA
"3171","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?","For enumerator:
What is the sex of the respondent?","Male","1. Community leaders",0.0516129032258065,NA,0.0163982060747866,0.0868276003768264,NA,NA
"4141","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?","For enumerator:
What is the sex of the respondent?","Male","9. Do not receive information on humanitarian assistance",0.625806451612903,NA,0.548783499374347,0.70282940385146,NA,NA
"5112","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?","For enumerator:
What is the sex of the respondent?","Male","8. Family members and friends",0.0709677419354839,NA,0.0300983773551253,0.111837106515842,NA,NA
"6104","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?","For enumerator:
What is the sex of the respondent?","Male","7. Humanitarian organization",0.0129032258064516,NA,-0.00505986271760699,0.0308663143305102,NA,NA
"796","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?","For enumerator:
What is the sex of the respondent?","Male","2. Radio",0.0387096774193548,NA,0.00800609461470173,0.069413260224008,NA,NA
"882","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?","For enumerator:
What is the sex of the respondent?","Male","4. Social media",0.0387096774193548,NA,0.00800609461470173,0.069413260224008,NA,NA
"972","What is your primary source of information on the humanitarian assistance in your current baladiya of residence?","For enumerator:
What is the sex of the respondent?","Male","3. TV",0.0129032258064516,NA,-0.00505986271760699,0.0308663143305102,NA,NA
"1301","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Female","1. The security situation here",0,NA,0,0,NA,NA
"2227","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Male","1. The security situation here",0.296774193548387,NA,0.224061126821033,0.369487260275741,NA,NA
"3172","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Female","2. Finding missing people",0,NA,0,0,NA,NA
"4142","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Male","2. Finding missing people",0.00645161290322581,NA,0,0.0191948762261305,NA,NA
"5113","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Female","3. How to register for aid",0.5,NA,0,1,NA,NA
"6105","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Male","3. How to register for aid",0.329032258064516,NA,0.25424595681265,0.403818559316382,NA,NA
"797","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Female","4. Food prices",0,NA,0,0,NA,NA
"883","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Male","4. Food prices",0.193548387096774,NA,0.130664999327096,0.256431774866453,NA,NA
"973","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Female","5. How to get healthcare/medical attention",0.5,NA,0,1,NA,NA
"1066","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Male","5. How to get healthcare/medical attention",0.483870967741935,NA,0.404329074806032,0.563412860677839,NA,NA
"11122","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Female","6. How to replace personal documentation (e.g., birth certificate, ID)",0.5,NA,0,1,NA,NA
"12100","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Male","6. How to replace personal documentation (e.g., birth certificate, ID)",0.116129032258065,NA,0.0651352960468317,0.167122768469297,NA,NA
"1355","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Female","7. How to get access to education",0,NA,0,0,NA,NA
"1451","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Male","7. How to get access to education",0.00645161290322581,NA,0,0.0191948762261305,NA,NA
"1544","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Female","8. How to find work",0,NA,0,0,NA,NA
"1641","What type of information would you like to receive from aid providers? ","For enumerator:
What is the sex of the respondent?","Male","8. How to find work",0.335483870967742,NA,0.260331864350415,0.410635877585068,NA,NA
